Adjustment Heading,Articles Heading,Code Heading,Comments Heading,Course Description Heading,Currency ISO Code,Description Translation,Discount Heading,Duration Heading,General heading,GeneralInfo Translation,Grand Total Heading,Incentive,Incentive Heading,Initial Price Heading,Insurance Heading,Language,Lessons Descriptions Translation,Market,No of Weeks Heading,Optional Heading,Price Heading,Product,Product Name Translation,Promotions Heading,Total Heading,Transalation Name,Unique Record Identifier,Valid Until Heading,RecordType.Name,Incentive__r.Incentive Name,Product__r.Product Name
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTjjQAE","EF Cours Intensif","","","T-1204","FRP FR I","","Product Translation","","Intensive Course"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTirQAE","Stage en entreprise","","","T-1205","FRP FR INT","","Product Translation","","Volunteer Experience"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTKwQAM","Volunteer Experience Plus","","","T-1206","FRP FR INT+","","Product Translation","","Volunteer Experience Plus"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTk1QAE","EF Cours + Stage","","","T-1207","FRP FR IP","","Product Translation","","Language Experience"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTitQAE","Ipad offert pour séjour de + 12 semaines (voir condition générales brochures )","","","T-1208","FRP FR IPADFR","","Product Translation","","Free IPAD"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTiuQAE","Free Ipad","","","T-1209","FRP FR IPADFRSAL","","Product Translation","","Free Ipad (Sales)"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTjpQAE","EF Cours Intensif Junior","","","T-1210","FRP FR JI","","Product Translation","","Junior Intensive Course"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTjoQAE","EF Cours Junior","","","T-1211","FRP FR JU","","Product Translation","","Junior Course"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbfQAE","Leader Course","","","T-1212","FRP FR L","","Product Translation","","Leader Course"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTj4QAE","Frais d'inscription tardif","","","T-1213","FRP FR LBF","","Product Translation","","Late Booking Fee"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbpQAE","Lunch Supplement","","","T-1214","FRP FR LU","","Product Translation","","Lunch Supplement"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbqQAE","Lunch Supplement 5 Days","","","T-1215","FRP FR LU5","","Product Translation","","Lunch Supplement 5 Days"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbrQAE","Lunch Supplement 7 Days","","","T-1216","FRP FR LU7","","Product Translation","","Lunch Supplement 7 Days"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTcDQAU","Séjour sans hébergement EF","","","T-1217","FRP FR NA","","Product Translation","","No Accommodation"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTg3QAE","Assurance étudiante obligatoire OSCH","","","T-1218","FRP FR OSHC","","Product Translation","","Australia Overseas Health Cover"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTOKQA2","Accommodation provided by AirBnB starting from","","","T-1219","FRP FR PQABNB","","Product Translation","","Accommodation provided by AirBnB starting from"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTExQAM","Résidence ajustement","","","T-1220","FRP FR REMU","","Product Translation","","Residence Multi Upgrade"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTfmQAE","Ability Towers Multi","","","T-1221","FRP FR RESM-ABIL","","Product Translation","","Ability Towers Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTEzQAM","Alisa Home Suites Multi","","","T-1222","FRP FR RESM-ALIS","","Product Translation","","Alisa Home Suites Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF1QAM","Bavaria Multi","","","T-1223","FRP FR RESM-BAVA","","Product Translation","","Bavaria Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTgCQAU","Balluta Boutique Hostel Max 10 Multi","","","T-1224","FRP FR RESM-BBHO12","","Product Translation","","Balluta Boutique Hostel Max 10 Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTgEQAU","Balluta Boutique Hostel Max6 Multi","","","T-1225","FRP FR RESM-BBHO6","","Product Translation","","Balluta Boutique Hostel Max6 Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF2QAM","Berlin Summer Residence Multi","","","T-1226","FRP FR RESM-BESU","","Product Translation","","Berlin Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kT9GQAU","Bournemouth Junior Summer Residence Multi","","","T-1227","FRP FR RESM-BJSR","","Product Translation","","Bournemouth Junior Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kThFQAU","Boston Summer Residence Multi","","","T-1228","FRP FR RESM-BOSR","","Product Translation","","Boston Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF3QAM","Capranica Multi","","","T-1229","FRP FR RESM-CAPR","","Product Translation","","Capranica Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF4QAM","City Chambers Multi","","","T-1230","FRP FR RESM-CHAM","","Product Translation","","City Chambers Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF5QAM","Résidence multiple- Clarence Park Multi","","","T-1231","FRP FR RESM-CLAR","","Product Translation","","Clarence Park Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTM0QAM","Clifton Residence Multi","","","T-1232","FRP FR RESM-CLIF","","Product Translation","","Clifton Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF7QAM","Oxford Intl House Cotuit chambre multiple","","","T-1233","FRP FR RESM-COTU","","Product Translation","","Oxford Intl House Cotuit Triple/Quad"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF8QAM","Los Angeles Days Inn Torrance Multi","","","T-1234","FRP FR RESM-DAYS","","Product Translation","","Pacifica Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTF9QAM","District Hotel Multi","","","T-1235","FRP FR RESM-DIST","","Product Translation","","District Hotel Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFAQA2","Eastbourne Junior Summer Residence Multi","","","T-1236","FRP FR RESM-EASR","","Product Translation","","Eastbourne Junior Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFBQA2","El Convento Multi Off Peak","","","T-1237","FRP FR RESM-ELCNO","","Product Translation","","El Convento Multi Off Peak"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFCQA2","El Convento Multi Peak","","","T-1238","FRP FR RESM-ELCNP","","Product Translation","","El Convento Multi Peak"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFDQA2","Eldorado Coast Hotel Multi","","","T-1239","FRP FR RESM-ELCO","","Product Translation","","Eldorado Coast Hotel Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMzQAM","Fornelli Hall Multi","","","T-1240","FRP FR RESM-FORN","","Product Translation","","Fornelli Hall Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFEQA2","Fortina Residence Multi Peak","","","T-1241","FRP FR RESM-FORTP","","Product Translation","","Fortina Residence Multi Peak"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFFQA2","GEC Burnaby Heights Multi","","","T-1242","FRP FR RESM-GECB","","Product Translation","","GEC Burnaby Heights Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFGQA2","Guesthouse Painther Multi","","","T-1243","FRP FR RESM-GHPA","","Product Translation","","Guesthouse Painther Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTeaQAE","Geoffroy Marie Multi","","","T-1244","FRP FR RESM-GMRES","","Product Translation","","Geoffroy Marie Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFIQA2","Grandville Multi","","","T-1245","FRP FR RESM-GRVI","","Product Translation","","Grandville Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFJQA2","Harrington 111 Davisville Multi","","","T-1246","FRP FR RESM-HA11","","Product Translation","","Harrington 111 Davisville Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFKQA2","Harrington 33 Bay Multi","","","T-1247","FRP FR RESM-HA33","","Product Translation","","Harrington 33 Bay Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTFLQA2","Harrington 77 Davisville Multi","","","T-1248","FRP FR RESM-HA77","","Product Translation","","Harrington 77 Davisville Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMEQA2","Dean Hamlet Residence Multi Peak","","","T-1249","FRP FR RESM-HAMLP","","Product Translation","","Dean Hamlet Residence Multi Peak"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJ4QAM","Harrington Main St Multi","","","T-1250","FRP FR RESM-HARR","","Product Translation","","Harrington Main St Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJ5QAM","Hotel Du Centre Residence Multi","","","T-1251","FRP FR RESM-HDCR","","Product Translation","","Hotel Du Centre Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTK1QAM","The Hub Multi","","","T-1252","FRP FR RESM-HHUB","","Product Translation","","The Hub Multi Honolulu"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTjhQAE","Hwa Chong Summer Residence Multi","","","T-1253","FRP FR RESM-HWAC","","Product Translation","","Hwa Chong Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJ7QAM","Malaga INPS Summer Residence Multi","","","T-1254","FRP FR RESM-IMAA","","Product Translation","","Malaga INPS Summer Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMSQA2","EF International House Multi","","","T-1255","FRP FR RESM-INBO","","Product Translation","","EF International House Multi Boston"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJ8QAM","EF International House Multi","","","T-1256","FRP FR RESM-INBR","","Product Translation","","EF International House Multi Brighton"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMTQA2","EF International House Multi","","","T-1257","FRP FR RESM-INCR","","Product Translation","","EF International House Multi Costa Rica"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMkQAM","EF International Residence Multi","","","T-1258","FRP FR RESM-INDU","","Product Translation","","EF International Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJ9QAM","EF International House Multi Off Peak","","","T-1259","FRP FR RESM-INMAO","","Product Translation","","EF International House Multi Off Peak"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJAQA2","EF International House Multi Peak","","","T-1260","FRP FR RESM-INMAP","","Product Translation","","EF International House Multi Peak"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMVQA2","EF International House Multi","","","T-1261","FRP FR RESM-INMI","","Product Translation","","EF International House Multi Miami"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTMUQA2","EF International House Multi","","","T-1262","FRP FR RESM-INOX","","Product Translation","","EF International House Multi Oxford"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJBQA2","EF International House Multi","","","T-1263","FRP FR RESM-INWA","","Product Translation","","EF International House Multi Washington"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTjkQAE","JBs Campus Multi","","","T-1264","FRP FR RESM-JBSC","","Product Translation","","JBs Campus Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJCQA2","Kappara Guest House Multi","","","T-1265","FRP FR RESM-KAPP","","Product Translation","","Kappara Guest House Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTbsQAE","Mansfield Junior Residence Multi","","","T-1266","FRP FR RESM-MANJ","","Product Translation","","Mansfield Junior Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTc0QAE","Miami Summer Residence Multi","","","T-1267","FRP FR RESM-MISR","","Product Translation","","Miami Summer Residence I Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJEQA2","Miami Summer Residence II Multi","","","T-1268","FRP FR RESM-MSUR","","Product Translation","","Miami Summer Residence II Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJFQA2","Hotel Mühltahler Multi","","","T-1269","FRP FR RESM-MUHL","","Product Translation","","Hotel MÃ¼hltahler Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTc4QAE","Nanyang Summer Junior Residence Multi","","","T-1270","FRP FR RESM-NANY","","Product Translation","","Nanyang Summer Junior Residence Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJGQA2","EF College Campus Multi","","","T-1271","FRP FR RESM-NYCC","","Product Translation","","EF College Campus Multi New York"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJHQA2","Oatley Road Multi","","","T-1272","FRP FR RESM-OATL","","Product Translation","","Oatley Road Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJIQA2","Ovingdean Multi","","","T-1273","FRP FR RESM-OVIN","","Product Translation","","Ovingdean Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJJQA2","Park Lodge Multi","","","T-1274","FRP FR RESM-PARK","","Product Translation","","Park Lodge Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTJKQA2","Hotel Parsberg Multi","","","T-1275","FRP FR RESM-PARS","","Product Translation","","Hotel Parsberg Multi"
"","","","","","CHF","","","","","","","","","","","FR","","FRP","","","","01t6E000001kTEEQA2","Pelajar House Multi","","","T-1276","FRP FR RESM-PELA","","Product Translation","","Pelajar House (International House) Multi"
