Active,Actual Icon Size,Available Programs,AY Course Type,Bundle Invoice Level,Configuration Type,Course Pricing,Currency ISO Code,Destination Location,Discontinued Date,Effective Date,Effective Start Date,Enable Start Date & End Date,Exclude From Sitemap,Expiration Date,Has Attributes,Has Defaults,Has Options,Has Search Attributes,Is Optional,Launch Date,Must Configure,Price Override Allowed,Product Code,Product Description,Product Family,Product Name,Product Subtype,Product Type,Qunatity Modifiable,TI Pricing,Uom,Version
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-INCR","","Accommodation","EF International House Twin Extra Night Costa Rica","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-INOX","","Accommodation","EF International House Twin Extra Night Oxford","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESM-INDU","","Accommodation","EF International Residence Multi","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESMX-INDU","","Accommodation","EF International Residence Multi Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESS-INDU","","Accommodation","EF International Residence Single","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESSX-INDU","","Accommodation","EF International Residence Single Extra Night Dublin","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","REST-INDU","","Accommodation","EF International Residence Twin","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-INDU","","Accommodation","EF International Residence Twin Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","ILSU;ILSH;MLY;ILSP;PRW;ILS","","","Option","true","CHF","","","","","true","false","","true","false","false","false","false","","false","false","E","","Course","Exam Course","","Course","false","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DCP2SIN","","","Explorer Pack","Explore Pack","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESS-FELI","","Accommodation","Felip Monlau Single","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESSX-FELI","","Accommodation","Felip Monlau Single Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","REST-FELI","","Accommodation","Felip Monlau Twin","Residence","Accommodation","true","false","Week","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESTX-FELI","","Accommodation","Felip Monlau Twin Extra Night","Residence Extra Night","Accommodation","true","false","Day","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","FTEF","","","Flight Booked by EF","Flight","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","true","","false","false","FTEFX","","","Flight Booked by EF (Fixed Fare)","Flight","Travel","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","true","FTLO","","","Flight Booked Locally","Flight","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","RESM-FORN","","Accommodation","Fornelli Hall Multi","Residence","Accommodation","true","false","Week","1.0"
"true","","AY;AYP","ACDP","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09ACDP","","Course","Semester - ACDP - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","E","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09E","","Course","Semester - Exam - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","G","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09G","","Course","Semester - General - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","UF","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","UFX04","","Course","University Foundation Year - Year Extended - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","UF","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","UFX06","","Course","University Foundation Year - Year Extended - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","UF","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","UFX09","","Course","University Foundation Year - Extended - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","UF","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","UFXX01","","Course","University Foundation Year - Extra Extended Year - January","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09PMA","","Course","Semester - Pre Master - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","PPHD","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE09PPHD","","Course","Semester - Pre PHD - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","E","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","SE11E","","Course","Semester - Exam - November","","Course","false","false","Each","1.0"
"true","","AY;AYP","PM","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YE09PMA","","Course","Year - Pre Master – September","","Course","false","false","Each","1.0"
"true","","AY;AYP","ACDP","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX04ACDP","","Course","Year Extended - ACDP - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","E","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX04E","","Course","Year Extended - Exam - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","G","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX04G","","Course","Year Extended - General - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","I","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX04I","","Course","Year Extended - Intensive - April","","Course","false","false","Each","1.0"
"true","","AY;AYP","ACDP","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX06ACDP","","Course","Year Extended - ACDP - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","E","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX06E","","Course","Year Extended - Exam - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","G","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX06G","","Course","Year Extended - General - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","I","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX06I","","Course","Year Extended - Intensive - June","","Course","false","false","Each","1.0"
"true","","AY;AYP","ACDP","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX09ACDP","","Course","Year Extended - ACDP - September","","Course","false","false","Each","1.0"
"true","","AY;AYP","E","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","YX09E","","Course","Year Extended - Exam - September","","Course","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-OOL","","","Oneway Single Transfer - OOL Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-ORY","","","Oneway Single Transfer - ORY Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","true","","false","false","TSS-SAN","","","Oneway Single Transfer - SAN Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","true","","false","false","TSS-SBA","","","Oneway Single Transfer - SBA Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","true","","false","false","TSS-SFO","","","Oneway Single Transfer - SFO Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-SJC","","","Oneway Single Transfer - SJC Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","true","","false","false","TSS-SJO","","","Oneway Single Transfer - SJO Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-SNA","","","Oneway Single Transfer - SNA Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-SOU","","","Oneway Single Transfer - SOU Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-QQS","","","Oneway Single Transfer - St Pancras to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-STN","","","Oneway Single Transfer - STN Airport to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","TSS-GARE","","","Oneway Single Transfer - Train Station to School","Arrival Transfer","Travel","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","WS1T16P","","","ONLINE One to one tuition 6 pack","No Subtype","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DCP2MIA","","","Orlando","Explore Pack","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","true","false","false","false","false","","false","false","OA","","Accommodation","Own Accommodation","No Accommodation","Accommodation","true","false","Week","1.0"
"true","","","","","Bundle","false","CHF","Northern Hemisphere","","","","true","false","","true","false","true","false","false","","true","false","GB-OXF","","Destination","Oxford","","Destination","false","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DCPBST","","","Oxford and Bournemouth","Explore Pack","Other","true","false","Each","1.0"
"true","","","","","Option","false","CHF","","","","","true","false","","false","false","false","false","false","","false","false","DCPCOS","","","Panama","Explore Pack","Other","true","false","Each","1.0"
"true","","","","","Bundle","false","CHF","Northern Hemisphere","","","","true","false","","true","false","true","false","false","","true","false","FR-PAR","","Destination","Paris","","Destination","false","false","Each","1.0"
